Code,Expedition,State,French name,Baudin's Original name,Australian name,Aborigines name,Aborigines langage,latitude,longitude,Source coordonnées,test coordonnées,Vérifié,Caracteristiques (FR),Characteristic (EN),Origine du nom (FR),Origin of the name (EN),URL WIKI FR,URL WIKi EN,URL IMG,URL DIV,Origine du nom version initiale,détails,@
Baudin190,Baudin,SA,I La Caille,,"Ile La Caille, West Point, Greenly Island Conservation Park,",,,-34.64457,134.79402,Mapcarta — Greenly Island,"https://www.google.com/maps?q=-34.64457,134.79402",,,,L’abbé Nicolas-Louis de Lacaille (15 mars 1713 – 21 mars 1762) est l'un des principaux astronomes français du XVIIIe siècle.,Abbé Nicolas-Louis de Lacaille (15 March 1713 – 21 March 1762) was one of the foremost French astronomers of the 18th century.,https://fr.wikipedia.org/wiki/Nicolas-Louis_de_Lacaille,https://en.wikipedia.org/wiki/Nicolas-Louis_de_Lacaille,,,"L’abbé Nicolas Louis de Lacaille né à Rumigny le 15 mars 1713 et mort le 21 mars 1762 à Paris, est l'un des principauxastronomes français du xviiie siècle. À la fin du séjour austral, de janvier 1753 à février 1754, il séjourne à l'île de France puis à l'île Bourbon, période au cours de laquelle il effectue un relevé géodésique de l'île de France.",,
Baudin191,Baudin,SA,I Chappe,,Ile Chappe,,,,,,,,,,"Jean Chappe d’Auteroche, appelé aussi abbé Chappe (23 mars 1728 – 1er août 1769), est un astronome français.","Jean-Baptiste Chappe d'Auteroche, also known as Abbé Chappe (23 March 1728 – 1 August 1769), was a French astronomer.",https://fr.wikipedia.org/wiki/Jean_Chappe_d%27Auteroche,https://en.wikipedia.org/wiki/Jean-Baptiste_Chappe_d%27Auteroche,,,"Jean Chappe d’Auteroche, appelé aussi abbé Chappe ou abbé Chappe d’Auteroche, né le 23 mars 17281 à Mauriac en Auvergne et mort le 1er août 1769 à San José del Cabo au Mexique, est un astronome français.",,
Baudin192,Baudin,SA,I Fermat,,Ile Fermat,,,,,,,,,,"Pierre de Fermat (vers 1607 – 12 janvier 1665) est un juriste et mathématicien français, surnommé « le prince des amateurs ». On lui doit notamment le principe de Fermat en optique.","Pierre de Fermat (c. 1607 – 12 January 1665) was a French lawyer and mathematician, nicknamed ""the prince of amateurs"". He is notably credited with Fermat's principle in optics.",https://fr.wikipedia.org/wiki/Pierre_de_Fermat,https://en.wikipedia.org/wiki/Pierre_de_Fermat,,,"Pierre de Fermat, né dans la première décennie du xviie siècle1,2, à Beaumont-de-Lomagne, près de Montauban, et mort le12 janvier 1665 à Castres3,4, est un juriste et mathématicien français, surnommé « le prince des amateurs ». Il est en même temps un habile helléniste. Il s'est aussi intéressé aux sciences physiques ; on lui doit notamment le principe de Fermat enoptique.",,
Baudin193,Baudin,SA,Piton Borda,,Mount Dutton,,,-34.489350,135.421130,Mindat (Mount Dutton),"https://www.google.com/maps?q=-34.489350,135.421130",,,,"Jean-Charles, chevalier de Borda (4 mai 1733 – 19 février 1799), est un mathématicien, physicien, politologue et marin français.","Jean-Charles, chevalier de Borda (4 May 1733 – 19 February 1799), was a French mathematician, physicist, political scientist, and naval officer.",https://fr.wikipedia.org/wiki/Jean-Charles_de_Borda,https://en.wikipedia.org/wiki/Jean-Charles_de_Borda,,,"Jean-Charles, chevalier de Borda, né le 4 mai 1733 à Dax et mort le 19 février 1799 à Paris, est un mathématicien,physicien, politologue et marin français. Il a donné son nom à plusieurs vaisseaux écoles des xixe et xxe siècles, sur lesquels étaient embarqués les élèves de l'École navale.",,
Baudin194,Baudin,SA,C Brune,,"Cap Brune, Point Whidbey",,,-34.588550,135.110010,Mapcarta (Point Whidbey),"https://www.google.com/maps?q=-34.588550,135.110010",,,,"Guillaume Marie-Anne Brune (13 mai 1763 – 2 août 1815) est un maréchal d'Empire. Appelé par le Directoire à l’armée d’Italie, il participe aux batailles d'Arcole et de Rivoli. Nommé maréchal en 1804, il tombe en disgrâce en 1807 en raison de ses opinions politiques républicaines.","Guillaume Marie-Anne Brune (13 May 1763 – 2 August 1815) was a Marshal of the Empire. Called to the Army of Italy by the Directory, he participated in the battles of Arcole and Rivoli. Made a Marshal in 1804, he fell from favour in 1807 due to his republican political views.",https://fr.wikipedia.org/wiki/Guillaume_Brune,https://en.wikipedia.org/wiki/Guillaume_Brune,,,"Guillaume Marie-Anne Brune, né le 13 mai 1763 à Brive-la-Gaillarde et mort le 2 août 1815 en Avignon, est un maréchal d'Empire. . Appelé par le Directoire à l’armée d’Italie, il participe à la bataille d'Arcole8. Puis Brune, à la tête de l’avant-garde de la division Masséna, se distingue lors de la bataille de Rivoli, avant de s'illustrer à Saint-Michel (où il est blessé9), à Feltre, à Belluno, etc., et d'être nommé général de division sur le champ de bataille le 17 avril 1797. Le 18 mai 1804, le Sénat de la République française juge utile et nécessaire de décerner la dignité impériale à Napoléon Bonaparte. Le lendemain, Napoléon Ier, empereur des Français, désigne ses premiers maréchaux. Brune est parmi eux18, 9e dans l'ordre des préséances. Le nouveau maréchal d'Empire est également fait grand aigle de la Légion d'honneur le 13 pluviôse an XIII20. Il quitte Constantinople et rentre en France.

Le 2 septembre 1805, l'Empereur nomme Brune général en chef de l’armée du camp de Boulogne et de l'armée des côtes de l'Océan, puis en 1806, gouverneur des villes hanséatiques.

Mais le maréchal, parvenu au faîte de sa carrière militaire, continue à inquiéter Napoléon avec ses opinions politiques. Être républicain sous l’Empire n’est plus de mise. L'Empereur prend le premier prétexte venu pour le faire tomber en disgrâce. Celle-ci va durer de 1807 aux Cent-Jours. En 1807, Brune, commandant le corps d’observation de la Grande Armée opérant contre la Prusse, est chargé de conquérir la Poméranie. Le maréchal s'empare de Stralsund le 15 juillet puis de l’île de Rügen. Le 7 septembre, au cours d’une entrevue avec le roi de Suède, l’acte de capitulation rédigé par le maréchal ne cite pas « l’armée de Sa Majesté Impériale et Royale », mais « l’armée française »21. Ce républicanisme déplait tellement à Napoléon que Brune est mis en disponibilité jusqu’en 1814. Tout au long de cette disgrâce, son nom n'est plus prononcé à la Cour impériale. Contraint et forcé, le 1er avril 1814, le maréchal se rallie aux Bourbons, qui rechignent pourtant à accepter ses services en 1814, même si Louis XVIII lui donne la croix de Saint-Louis.",,
Baudin195,Baudin,SA,C Latour d'Auvergne,,"Cap Latour d'Auvergne, Reef Point",,,-34.503920,135.141950,Bonzle Maps (Reef Point),"https://www.google.com/maps?q=-34.503920,135.141950",,,,"Théophile-Malo de La Tour d'Auvergne-Corret (23 novembre 1743 – 27 juin 1800) est un militaire français, surnommé ""le Premier Grenadier des armées françaises"" par Napoléon Bonaparte.","Théophile Malo de La Tour d'Auvergne-Corret (23 November 1743 – 27 June 1800) was a French soldier, nicknamed ""the First Grenadier of the French armies"" by Napoleon Bonaparte.",https://fr.wikipedia.org/wiki/Th%C3%A9ophile-Malo_de_La_Tour_d%27Auvergne-Corret,https://en.wikipedia.org/wiki/Th%C3%A9ophile_Malo_Corret_de_la_Tour_d%27Auvergne,,,"Théophile Malo de La Tour d'Auvergne-Corret, né le 23 novembre 1743 à Carhaix (Bretagne) et mort le 27 juin 1800 àOberhausen (Bavière), est un militaire français, premier grenadier des armées françaises.",,
Baudin196,Baudin,SA,Pte Desfontaines,,"Point Desfontaines, Point Sir Isaac",,,-34.433330,135.216670,Mindat (Point Sir Isaac),"https://www.google.com/maps?q=-34.433330,135.216670",,,,"René Desfontaines (1750-1833) fut professeur de botanique au Muséum national d'Histoire naturelle de Paris. C'est lui qui intégra les plantes séchées des Terres australes rapportées par l'expédition Baudin dans l'herbier général du Muséum, le classant selon ""l'ordre naturel des familles"".","René Desfontaines (1750-1833) was Professor of Botany at the Muséum national d'Histoire naturelle in Paris. He was responsible for integrating the dried plants from the Southern Lands (Terres australes), brought back by the Baudin expedition, into the Museum's general herbarium, classifying it according to ""the natural order of families"".",https://fr.wikipedia.org/wiki/Ren%C3%A9_Desfontaines,https://en.wikipedia.org/wiki/Ren%C3%A9_Louiche_Desfontaines,,," Thedried plants from the Terres australes had remained in Paris. They had been integrated by
Desfontaines, Professor of Botany at the Museum, into what was to become the general
herbarium of the National Museum of Natural History.6 Since then, the plants from the Baudin
expedition have remained there, distributed throughout the collections. Director of the Chair of Botany from 1793 to 1830, Desfontaines (1750-1833) decided in 1808, to group together all the
Museum herbaria, including that of the Terres australes, into a general herbarium classified according to “the natural order of
families” ",,
Baudin197,Baudin,SA,Baie Delambre,,"baie Delambre, Coffin Bay, Port Douglas",,,-34.49,135.35,GPS Nautical Charts — Coffin Bay (centre approximatif),"https://www.google.com/maps?q=-34.490000,135.350000",,,,Jean-Baptiste Joseph Delambre (19 septembre 1749 – 19 août 1822) est un astronome et mathématicien français.,Jean-Baptiste Joseph Delambre (19 September 1749 – 19 August 1822) was a French astronomer and mathematician.,https://fr.wikipedia.org/wiki/Jean-Baptiste_Joseph_Delambre,https://en.wikipedia.org/wiki/Jean-Baptiste_Joseph_Delambre,,,"Jean-Baptiste Joseph Delambre, né à Amiens le 19 septembre 1749 et mort à Paris le 19 août 1822, est un astronome etmathématicien français.",,
Baudin198,Baudin,SA,C Montgolfier,,"Cap Montgolfier,  Frenchman Bluff",,,,,,,,,,"Les frères Montgolfier, Joseph (1740-1810) et Étienne (1745-1799), sont des industriels et inventeurs français, constructeurs des montgolfières, ballons à air chaud grâce auxquels a été réalisé en 1783 le premier vol d'un être humain.","The Montgolfier brothers, Joseph (1740-1810) and Étienne (1745-1799), were French industrialists and inventors, creators of the Montgolfière-style hot air balloon, in which the first human flight was accomplished in 1783.",https://fr.wikipedia.org/wiki/Fr%C3%A8res_Montgolfier,https://en.wikipedia.org/wiki/Montgolfier_brothers,,,"Les frères Montgolfier, Joseph (1740-1810) et Étienne (1745-1799), sont des industriels et inventeurs français, constructeurs des montgolfières, ballons à air chaud grâce auxquels a été réalisé en 1783 le premier vol d'un être humain.",,
Baudin199,Baudin,SA,I des dauphins,,"Rocky Island, Ile des Dauphins",,,-34.81028,134.71694,"Wikipedia — Rocky Island (South), South Australia","https://www.google.com/maps?q=-34.810280,134.716940",,,,,,,,,,,,
Baudin200,Baudin,SA,Pte Liancourt,,"Pointe Liancourt, Point Drummond",,,-34.150000,135.266670,Mindat (Point Drummond),"https://www.google.com/maps?q=-34.150000,135.266670",,,,"François-Alexandre-Frédéric, duc de la Rochefoucauld-Liancourt (11 janvier 1747 – 27 mars 1827), a été le fondateur d'une institution qui a donné naissance aux écoles d'arts et métiers, et un propagateur de l'enseignement mutuel en France.","François Alexandre Frédéric, duc de La Rochefoucauld-Liancourt (11 January 1747 – 27 March 1827), was the founder of an institution that gave rise to the Arts et Métiers schools, and a promoter of mutual instruction in France.",https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Alexandre_Fr%C3%A9d%C3%A9ric_de_La_Rochefoucauld-Liancourt,"https://en.wikipedia.org/wiki/Fran%C3%A7ois_Alexandre_Fr%C3%A9d%C3%A9ric,_duc_de_la_Rochefoucauld-Liancourt",,,"François-Alexandre-Frédéric, duc de Liancourt puis duc de la Rochefoucauld-Liancourt, né le 11 janvier 1747, mort le 27 mars 1827, a été le fondateur d'une institution qui a donné naissance aux écoles d'arts et métiers, et, plus tard, l'un des propagateurs de l'enseignement mutuel en France. http://www.inrp.fr/edition-electronique/lodel/dictionnaire-ferdinand-buisson/document.php?id=2995",,
Baudin201,Baudin,SA,Détroit de Lacépède ,,Investigator Strait,,,-35.390000,137.280000,latitude.to (Investigator Strait),"https://www.google.com/maps?q=-35.390000,137.280000",,,,Bernard-Germain de Lacépède (26 décembre 1756 – 6 octobre 1825) est un zoologiste et homme politique français. Il se lia d'amitié avec Buffon. Son *Histoire naturelle des poissons* (1798-1803) eut un impact immense sur l'ichtyologie.,"Bernard-Germain de Lacépède (26 December 1756 – 6 October 1825) was a French zoologist and politician. He befriended Buffon. His *Histoire naturelle des poissons* (Natural History of Fish, 1798-1803) had an immense impact on ichthyology.",https://fr.wikipedia.org/wiki/Bernard-Germain_de_Lac%C3%A9p%C3%A8de,https://en.wikipedia.org/wiki/Bernard-Germain-de-Lac%C3%A9p%C3%A8de,,,"Bernard Germain Étienne de Laville-sur-Illon, comte de Lacépède (parfois appelé de la Cépède), né le26 décembre 1756 à Agen et mort le 6 octobre 1825 à Épinay-sur-Seine (Seine), est un zoologiste et homme politique français. Il se lie d'amitié avec Buffon (1707-1788) qui l'encourage à étudier l'histoire naturelle. Ambitieux, voulant se faire connaître soit par la musique, soit par la science, il fait paraître en 1781 un Essai sur l’électricité naturelle et artificielle et en 1784 une Physique générale et particulière. Entre 1798 et 1803 il fait paraître un important ouvrage sur les poissons intitulé Histoire naturelle des poissons. Lacépède s'inspire largement des notes et des collections laissées par Philibert Commerson (1727-1773). Il écrit Histoire des cétacés en 1804. Son impact sur l'ichtyologie est immense",,
Baudin202,Baudin,SA,île Decrès,ȋle Borda,Kanguroo Island,,,-35.800000,137.300000,Wikipedia (Kangaroo Island),"https://www.google.com/maps?q=-35.800000,137.300000",,,,Denis Decrès (18 juin 1761 – 7 décembre 1820) est un officier de marine et homme politique français. Il fut ministre de la Marine et des Colonies sous le Consulat et le Premier Empire.,Denis Decrès (18 June 1761 – 7 December 1820) was a French naval officer and politician. He served as Minister of the Navy and the Colonies under the Consulate and the First Empire.,https://fr.wikipedia.org/wiki/Denis_Decr%C3%A8s,https://en.wikipedia.org/wiki/Denis_Decr%C3%A8s,,,"Correspondance de Napoléon avec le Ministre de la marine: depuis 1804 jusqu ...
De Napoleon I (Emperor of the French). https://books.google.com.au/books?id=7YA_AQAAMAAJ&pg=PA36&dq=Napol%C3%A9on.+Correspondance.&hl=fr&sa=X&ved=0ahUKEwieh_Oew7nmAhWLIbcAHdECDFcQ6AEIZDAI#v=onepage&q=Napol%C3%A9on.%20Correspondance.&f=false  Denis Decrès, né le 18 juin 1761 à Chaumont (Haute-Marne), décédé le 7 décembre 1820 à Paris, est un officier de marine ethomme politique du Consulat et du Premier Empire. Le ministre de la marine et des colonies",,
Baudin203,Baudin,SA,Cap Sané,Cap de la Reprise ,Cape Willoughby,,,-35.842874,138.133364,Wikipedia (Cape Willoughby),"https://www.google.com/maps?q=-35.842874,138.133364",,,,"Jacques-Noël Sané (1740-1831) était un ingénieur naval français, fait baron de l'Empire.","Jacques-Noël Sané (1740-1831) was a French naval engineer, made a Baron of the Empire.",https://fr.wikipedia.org/wiki/Jacques-No%C3%ABl_San%C3%A9,https://en.wikipedia.org/wiki/Jacques-No%C3%ABl_San%C3%A9,,,"SANÉ, JACQUES, NOËL, (1740-1831), INGÉNIEUR NAVAL, BARON DE L'EMPIRE",,
Baudin204,Baudin,SA,Presqu'île la Gallissonière,,Dudley Peninsula MacDonnell Peninsula,,,-35.79722,137.9225,Wikipedia — Dudley Peninsula,"https://www.google.com/maps?q=-35.797220,137.922500",,,,"Roland-Michel Barrin de La Galissonnière (1693-1756) était un officier de marine et administrateur colonial français. Nommé gouverneur de la Nouvelle-France, il organisa des missions scientifiques et astronomiques.","Roland-Michel Barrin de La Galissonière (1693-1756) was a French naval officer and colonial administrator. Appointed Governor of New France, he organised scientific and astronomical missions.",https://fr.wikipedia.org/wiki/Roland-Michel_Barrin_de_La_Galissoni%C3%A8re,https://en.wikipedia.org/wiki/Roland-Michel_Barrin_de_La_Galissoni%C3%A8re,,,"Roland-Michel Barrin, marquis de La Galissonnière. Chef d'escadre en février 1750, directeur du Dépôt des cartes et plans de la marine, il donna libre cours à son goût pour les sciences et organisa les missions astronomiques confiées à Chabert en Amérique du Nord, à Bory au Portugal et à Madère, à l'abbé de La Caille au cap de Bonne-Espérance et dans l'océan Indien. Membre de l'Académie de marine et de celle des sciences en 1752, il conseilla le ministre Rouillé puis commanda en 1754 le Sage et une escadre d'évolutions chargée d'entraîner officiers et équipages...",,
